region_id,month,year,dip_conc
BHI-001,2,1998,0.3433333333333333
BHI-002,2,1998,0.48
BHI-024,2,1998,0.49
BHI-024,2,1998,0.49
BHI-026,2,1998,0.45
BHI-010,2,1998,0.3466666666666667
BHI-010,2,1998,0.41333333333333333
BHI-007,2,1998,0.5633333333333334
BHI-012,2,1998,0.32499999999999996
BHI-013,2,1998,0.395
BHI-012,2,1998,0.405
BHI-011,2,1998,0.45
BHI-015,2,1998,0.48
BHI-017,2,1998,0.495
BHI-017,2,1998,0.51
BHI-015,2,1998,0.455
BHI-024,2,1998,0.4
BHI-024,2,1998,0.44
BHI-024,2,1998,0.42
BHI-024,2,1998,0.44
BHI-024,2,1998,0.47
BHI-018,2,1998,0.455
BHI-012,2,1998,0.135
BHI-021,2,1998,0.445
BHI-021,2,1998,0.5
BHI-021,2,1998,0.51
BHI-024,2,1998,0.45666666666666667
BHI-024,2,1998,0.46499999999999997
BHI-024,2,1998,0.455
BHI-020,2,1998,0.5
BHI-018,2,1998,0.48
BHI-018,2,1998,0.48
BHI-021,2,1998,0.52
BHI-021,2,1998,0.52
BHI-024,2,1998,0.485
BHI-024,2,1998,0.47
BHI-024,2,1998,0.46499999999999997
BHI-020,2,1998,0.5233333333333333
BHI-029,2,1998,0.54
BHI-029,2,1998,0.455
BHI-031,2,1998,0.47
BHI-015,2,1998,0.455
BHI-026,2,1998,0.61
BHI-026,2,1998,0.47
BHI-026,2,1998,0.5
BHI-026,2,1998,0.43
BHI-026,2,1998,0.48
BHI-010,2,1998,0.595
BHI-010,2,1998,0.595
BHI-010,2,1998,0.355
BHI-010,2,1998,0.355
BHI-013,2,1998,0.39
BHI-013,2,1998,0.39
BHI-013,2,1998,0.4
BHI-014,2,1998,0.515
BHI-014,2,1998,0.49
BHI-014,2,1998,0.48
BHI-013,2,1998,0.415
BHI-012,2,1998,0.355
BHI-002,2,1998,0.3
BHI-012,2,1998,0.32
BHI-011,2,1998,0.355
BHI-003,2,1998,0.32
BHI-002,2,1998,0.16
BHI-011,12,1998,0.45
BHI-006,12,1998,0.52
BHI-002,12,1998,0.37666666666666665
BHI-002,12,1998,0.55
BHI-001,12,1998,0.44
BHI-024,12,1998,0.32
BHI-038,12,1998,0.30000000000000004
BHI-038,12,1998,0.2
BHI-002,12,1998,0.74
BHI-024,12,1998,0.28
BHI-012,12,1998,0.32
BHI-003,12,1998,0.405
BHI-020,12,1998,0.325
BHI-014,12,1998,0.42
BHI-026,12,1998,0.38
BHI-012,12,1998,0.32
BHI-026,12,1998,0.355
BHI-020,12,1998,0.31333333333333335
BHI-026,12,1998,0.33
BHI-029,12,1998,0.31333333333333335
BHI-015,12,1998,0.42
BHI-021,12,1998,0.36
BHI-024,12,1998,0.31
BHI-001,12,1998,0.71
BHI-024,12,1998,0.33
BHI-024,12,1998,0.315
BHI-013,12,1998,0.42666666666666664
BHI-012,12,1998,0.395
BHI-012,12,1998,0.455
BHI-015,12,1998,0.46499999999999997
BHI-003,12,1998,0.48333333333333334
BHI-014,12,1998,0.47
BHI-001,12,1998,0.5466666666666666
BHI-001,12,1998,0.53
BHI-001,12,1998,0.5233333333333333
BHI-001,12,1998,0.5466666666666666
BHI-002,12,1998,0.6
BHI-012,12,1998,0.32
BHI-006,12,1998,0.58
BHI-002,12,1998,0.32
BHI-002,12,1998,0.48
BHI-027,12,1998,0.545
BHI-014,12,1998,0.44999999999999996
BHI-027,12,1998,0.9033333333333333
BHI-003,12,1998,0.535
BHI-012,12,1998,0.485
BHI-002,12,1998,0.535
BHI-003,12,1998,0.44999999999999996
BHI-003,12,1998,0.63
BHI-010,1,1999,0.59
BHI-008,1,1999,0.555
BHI-007,1,1999,0.605
BHI-009,1,1999,0.575
BHI-009,1,1999,0.545
BHI-010,1,1999,0.56
BHI-008,1,1999,0.51
BHI-012,1,1999,0.525
BHI-013,1,1999,0.47
BHI-013,1,1999,0.44
BHI-013,1,1999,0.45
BHI-013,1,1999,0.425
BHI-003,1,1999,0.65
BHI-015,1,1999,0.54
BHI-015,1,1999,0.495
BHI-015,1,1999,0.64
BHI-014,1,1999,0.51
BHI-013,1,1999,0.5133333333333333
BHI-012,1,1999,0.485
BHI-038,1,1999,0.242
BHI-001,1,1999,0.5166666666666667
BHI-041,1,1999,0.035
BHI-041,1,1999,0.08
BHI-041,1,1999,0.05
BHI-002,1,1999,0.61
BHI-001,1,1999,0.52
BHI-003,1,1999,0.55
BHI-027,1,1999,0.6799999999999999
BHI-027,1,1999,0.6799999999999999
BHI-038,1,1999,0.22666666666666666
BHI-038,1,1999,0.195
BHI-038,1,1999,0.33
BHI-002,1,1999,0.76
BHI-002,1,1999,0.8066666666666666
BHI-002,1,1999,0.8266666666666667
BHI-002,1,1999,0.77
BHI-001,1,1999,0.7266666666666667
BHI-001,1,1999,0.7333333333333333
BHI-013,1,1999,0.505
BHI-012,1,1999,0.5800000000000001
BHI-006,1,1999,0.68
BHI-002,1,1999,0.7166666666666667
BHI-001,1,1999,0.6233333333333333
BHI-012,1,1999,0.49333333333333335
BHI-015,1,1999,0.6033333333333333
BHI-015,1,1999,0.53
BHI-014,1,1999,0.51
BHI-002,1,1999,0.61
BHI-024,1,1999,0.5133333333333333
BHI-024,1,1999,0.4966666666666667
BHI-003,1,1999,0.6466666666666667
BHI-002,1,1999,0.74
BHI-024,1,1999,0.49666666666666665
BHI-020,1,1999,0.4166666666666667
BHI-026,1,1999,0.565
BHI-029,1,1999,0.5166666666666667
BHI-014,1,1999,0.6366666666666667
BHI-026,1,1999,0.69
BHI-026,1,1999,0.5333333333333333
BHI-001,1,1999,0.71
BHI-001,1,1999,0.71
BHI-001,1,1999,0.6333333333333333
BHI-002,1,1999,0.7233333333333334
BHI-001,1,1999,0.6966666666666667
BHI-002,1,1999,0.5733333333333334
BHI-026,1,1999,0.43
BHI-003,1,1999,0.6133333333333333
BHI-012,2,1999,0.32
BHI-002,2,1999,0.7833333333333333
BHI-011,2,1999,0.5166666666666667
BHI-002,2,1999,0.595
BHI-003,2,1999,0.5800000000000001
BHI-010,2,1999,0.625
BHI-010,2,1999,0.58
BHI-010,2,1999,0.605
BHI-010,2,1999,0.59
BHI-010,2,1999,0.615
BHI-009,2,1999,0.615
BHI-008,2,1999,0.605
BHI-008,2,1999,0.58
BHI-007,2,1999,0.6799999999999999
BHI-010,2,1999,0.485
BHI-009,2,1999,0.5700000000000001
BHI-010,2,1999,0.5449999999999999
BHI-012,2,1999,0.575
BHI-013,2,1999,0.44999999999999996
BHI-013,2,1999,0.53
BHI-013,2,1999,0.47
BHI-013,2,1999,0.51
BHI-013,2,1999,0.455
BHI-012,2,1999,0.32
BHI-013,2,1999,0.49
BHI-013,2,1999,0.47
BHI-001,2,1999,0.46499999999999997
BHI-002,2,1999,0.4933333333333333
BHI-001,2,1999,0.475
BHI-001,2,1999,0.72
BHI-011,2,1999,0.47
BHI-014,2,1999,0.545
BHI-002,2,1999,0.51
BHI-001,2,1999,0.7466666666666667
BHI-002,2,1999,0.5166666666666666
BHI-001,2,1999,0.5733333333333334
BHI-001,2,1999,0.325
BHI-002,2,1999,0.49666666666666665
BHI-002,2,1999,0.4033333333333333
BHI-002,2,1999,0.37
BHI-001,2,1999,0.315
BHI-001,2,1999,0.325
BHI-015,2,1999,0.56
BHI-015,2,1999,0.65
BHI-015,2,1999,0.57
BHI-014,2,1999,0.5549999999999999
BHI-006,2,1999,0.52
BHI-002,2,1999,0.48
BHI-001,2,1999,0.7433333333333333
BHI-013,2,1999,0.485
BHI-012,2,1999,0.6033333333333333
BHI-012,2,1999,0.5666666666666667
BHI-011,2,1999,0.585
BHI-015,2,1999,0.65
BHI-003,2,1999,0.72
BHI-016,2,1999,1.2766666666666666
BHI-016,2,1999,0.57
BHI-016,2,1999,0.57
BHI-016,2,1999,0.64
BHI-016,2,1999,0.655
BHI-016,2,1999,0.58
BHI-013,2,1999,0.44666666666666666
BHI-013,2,1999,0.42
BHI-013,2,1999,0.485
BHI-013,2,1999,0.5
BHI-013,2,1999,0.5333333333333333
BHI-026,2,1999,0.54
BHI-026,2,1999,0.54
BHI-026,2,1999,0.49
BHI-026,2,1999,0.47
BHI-026,2,1999,0.25333333333333335
BHI-026,2,1999,0.4
BHI-029,2,1999,0.36
BHI-031,2,1999,0.4
BHI-002,2,1999,0.775
BHI-024,2,1999,0.5
BHI-024,2,1999,0.54
BHI-024,2,1999,0.5
BHI-020,2,1999,0.47
BHI-029,2,1999,0
BHI-008,2,1999,0.51
BHI-007,2,1999,0.4266666666666667
BHI-003,2,1999,0.47333333333333333
BHI-003,2,1999,0.35
BHI-003,2,1999,0.7050000000000001
BHI-002,2,1999,0.42666666666666664
BHI-024,2,1999,0.54
BHI-010,2,1999,0.41
BHI-010,2,1999,0.43
BHI-007,2,1999,0.37
BHI-012,2,1999,0.3333333333333333
BHI-013,2,1999,0.32499999999999996
BHI-024,2,1999,0.555
BHI-024,2,1999,0.56
BHI-012,2,1999,0.32
BHI-012,2,1999,0.27
BHI-003,2,1999,0.6950000000000001
BHI-020,2,1999,0.56
BHI-024,2,1999,0.59
BHI-002,2,1999,0.595
BHI-026,2,1999,0.44
BHI-018,2,1999,0.54
BHI-015,2,1999,0.61
BHI-017,2,1999,0.6
BHI-021,2,1999,0.625
BHI-021,2,1999,0.605
BHI-021,2,1999,0.585
BHI-013,2,1999,0.51
BHI-010,2,1999,0.505
BHI-013,2,1999,0.46499999999999997
BHI-002,2,1999,0.79
BHI-012,2,1999,0.32
BHI-012,2,1999,0.42666666666666664
BHI-002,2,1999,0.55
BHI-001,2,1999,0.5033333333333334
BHI-001,2,1999,0.39333333333333337
BHI-002,2,1999,0.32499999999999996
BHI-013,2,1999,0.44666666666666666
BHI-012,2,1999,0.5466666666666666
BHI-015,2,1999,0.61
BHI-017,2,1999,0.55
BHI-017,2,1999,0.6266666666666667
BHI-006,2,1999,0.44999999999999996
BHI-018,2,1999,0.52
BHI-003,2,1999,0.58
BHI-021,2,1999,0.575
BHI-021,2,1999,0.61
BHI-002,2,1999,0.27
BHI-026,2,1999,0.5566666666666666
BHI-026,2,1999,0.515
BHI-026,2,1999,0.445
BHI-026,2,1999,0.445
BHI-026,2,1999,0.425
BHI-029,2,1999,0.47
BHI-031,2,1999,0.49
BHI-030,2,1999,0.48
BHI-024,2,1999,0.5966666666666667
BHI-024,2,1999,0.5133333333333333
BHI-024,2,1999,0.535
BHI-024,2,1999,0.55
BHI-020,2,1999,0.445
BHI-024,2,1999,0.51
BHI-020,2,1999,0.53
BHI-029,2,1999,0.47
BHI-014,2,1999,0.6233333333333333
BHI-026,12,1999,0.29
BHI-026,12,1999,0.29
BHI-026,12,1999,0.33
BHI-024,12,1999,0
BHI-020,12,1999,0.28
BHI-024,12,1999,0.12
BHI-024,12,1999,0.28500000000000003
BHI-024,12,1999,0.26
BHI-026,12,1999,0.36
BHI-026,12,1999,0.305
BHI-036,12,1999,0.325
BHI-037,12,1999,0.18
BHI-015,12,1999,0.52
BHI-038,12,1999,0.175
BHI-037,12,1999,0.21
BHI-037,12,1999,0.29
BHI-037,12,1999,0.135
BHI-038,12,1999,0.1
BHI-037,12,1999,0.25666666666666665
BHI-041,12,1999,0.04
BHI-015,12,1999,0.42
BHI-038,12,1999,0.155
BHI-038,12,1999,0.13
BHI-038,12,1999,0.14500000000000002
BHI-038,12,1999,0.155
BHI-038,12,1999,0.295
BHI-037,12,1999,0.2
BHI-037,12,1999,0.23
BHI-039,12,1999,0.175
BHI-040,12,1999,0.095
BHI-003,12,1999,0.43
BHI-041,12,1999,0.05
BHI-041,12,1999,0.07
BHI-041,12,1999,0.08666666666666667
BHI-042,12,1999,0.07
BHI-041,12,1999,0.09333333333333334
BHI-041,12,1999,0.10666666666666667
BHI-038,12,1999,0.15666666666666668
BHI-038,12,1999,0.21500000000000002
BHI-036,12,1999,0.39
BHI-002,12,1999,0.39
BHI-024,12,1999,0.345
BHI-024,12,1999,0.335
BHI-020,12,1999,0.32
BHI-029,12,1999,0.305
BHI-015,12,1999,0.505
BHI-015,12,1999,0.485
BHI-014,12,1999,0.495
BHI-021,12,1999,0.475
BHI-001,12,1999,0.4066666666666667
BHI-026,12,1999,0.47
BHI-001,12,1999,0.5333333333333333
BHI-001,12,1999,0.435
BHI-001,12,1999,0.4766666666666667
BHI-003,12,1999,0.6799999999999999
BHI-014,12,1999,0.475
BHI-002,12,1999,0.535
BHI-002,12,1999,0.48
BHI-027,12,1999,0.9
BHI-002,12,1999,0.38333333333333336
BHI-010,1,2000,1.205
BHI-009,1,2000,0.585
BHI-008,1,2000,0.645
BHI-008,1,2000,0.6699999999999999
BHI-007,1,2000,0.635
BHI-015,1,2000,0.6
BHI-015,1,2000,0.57
BHI-003,1,2000,0.76
BHI-015,1,2000,0.56
BHI-015,1,2000,0.68
BHI-014,1,2000,0.64
BHI-015,1,2000,0.56
BHI-002,1,2000,0.52
BHI-002,1,2000,0.65
BHI-001,1,2000,0.6766666666666666
BHI-003,1,2000,0.775
BHI-001,1,2000,0.63
BHI-002,1,2000,0.59
BHI-002,1,2000,0.59
BHI-002,1,2000,0.63
BHI-002,1,2000,0.5933333333333333
BHI-002,1,2000,0.6
BHI-001,1,2000,0.565
BHI-001,1,2000,0.5700000000000001
BHI-014,1,2000,0.565
BHI-001,1,2000,0.565
BHI-032,1,2000,0.84
BHI-032,1,2000,0.9466666666666667
BHI-032,1,2000,1.16
BHI-015,1,2000,0.565
BHI-015,1,2000,0.5866666666666667
BHI-021,1,2000,0.8
BHI-024,1,2000,0.6033333333333333
BHI-002,1,2000,0.535
BHI-030,1,2000,0.5266666666666667
BHI-030,1,2000,0.6966666666666667
BHI-036,1,2000,0.39
BHI-036,1,2000,0.25333333333333335
BHI-038,1,2000,0
BHI-003,1,2000,0.7833333333333333
BHI-024,1,2000,0.6133333333333333
BHI-020,1,2000,0.585
BHI-026,1,2000,0.545
BHI-029,1,2000,0.5700000000000001
BHI-037,1,2000,0.275
BHI-037,1,2000,0.23
BHI-014,1,2000,0.63
BHI-026,1,2000,0.8033333333333333
BHI-026,1,2000,0.6233333333333333
BHI-038,1,2000,0.19
BHI-001,1,2000,0.5266666666666667
BHI-001,1,2000,0.5566666666666666
BHI-001,1,2000,0.5133333333333333
BHI-002,1,2000,0.535
BHI-001,1,2000,0.54
BHI-038,1,2000,0.17666666666666667
BHI-039,1,2000,0.15500000000000003
BHI-040,1,2000,0.048
BHI-041,1,2000,0.049
BHI-041,1,2000,0.048
BHI-041,1,2000,0.048
BHI-042,1,2000,0.048
BHI-041,1,2000,0.048
BHI-041,1,2000,0.048
BHI-041,1,2000,0.049
BHI-041,1,2000,0.05266666666666667
BHI-002,1,2000,0.58
BHI-036,1,2000,0.592
BHI-037,1,2000,0.275
BHI-037,1,2000,0.23333333333333334
BHI-041,1,2000,0.048
BHI-041,1,2000,0.048
BHI-041,1,2000,0.048
BHI-002,1,2000,0.68
BHI-002,1,2000,0.48
BHI-038,1,2000,0.24
BHI-038,1,2000,0.22
BHI-037,1,2000,0.36
BHI-037,1,2000,0.305
BHI-037,1,2000,0.255
BHI-038,1,2000,0.225
BHI-038,1,2000,0.24333333333333335
BHI-038,1,2000,0.345
BHI-037,1,2000,0.33
BHI-037,1,2000,0.32
BHI-037,1,2000,0.3566666666666667
BHI-037,1,2000,0.305
BHI-003,1,2000,0.85
BHI-001,1,2000,0.5266666666666667
BHI-001,1,2000,0.5700000000000001
BHI-036,1,2000,0.46
BHI-038,1,2000,0.35
BHI-038,1,2000,0.265
BHI-038,1,2000,0.31
BHI-041,1,2000,0.04
BHI-041,1,2000,0.035
BHI-002,1,2000,0.59
BHI-036,1,2000,0.645
BHI-002,2,2000,0.6133333333333334
BHI-020,2,2000,0.635
BHI-020,2,2000,0.67
BHI-025,2,2000,0.69
BHI-031,2,2000,0.655
BHI-031,2,2000,0.69
BHI-002,2,2000,0.585
BHI-001,2,2000,0.54
BHI-024,2,2000,0.685
BHI-020,2,2000,0.66
BHI-024,2,2000,0.605
BHI-025,2,2000,0.67
BHI-025,2,2000,0.6166666666666667
BHI-003,2,2000,0.68
BHI-001,2,2000,0.5533333333333333
BHI-026,2,2000,0.795
BHI-020,2,2000,0.685
BHI-009,2,2000,0.645
BHI-008,2,2000,0.6799999999999999
BHI-008,2,2000,0.725
BHI-007,2,2000,0.685
BHI-026,2,2000,0.735
BHI-026,2,2000,0.565
BHI-029,2,2000,0.57
BHI-010,2,2000,0.66
BHI-010,2,2000,0.66
BHI-010,2,2000,0.665
BHI-010,2,2000,0.69
BHI-010,2,2000,0.69
BHI-029,2,2000,0.5800000000000001
BHI-031,2,2000,0.665
BHI-030,2,2000,0.695
BHI-031,2,2000,0.79
BHI-031,2,2000,0.73
BHI-034,2,2000,0.9666666666666667
BHI-034,2,2000,0.9666666666666667
BHI-032,2,2000,1.0366666666666666
BHI-015,2,2000,0.67
BHI-015,2,2000,0.75
BHI-015,2,2000,0.72
BHI-003,2,2000,0.68
BHI-015,2,2000,0.81
BHI-014,2,2000,0.86
BHI-001,2,2000,0.605
BHI-002,2,2000,0.59
BHI-001,2,2000,0.5866666666666667
BHI-001,2,2000,0.5866666666666667
BHI-034,2,2000,1.0766666666666667
BHI-034,2,2000,1.06
BHI-032,2,2000,1.1566666666666667
BHI-002,2,2000,0.55
BHI-002,2,2000,0.5833333333333334
BHI-002,2,2000,0.5066666666666667
BHI-001,2,2000,0.5933333333333333
BHI-001,2,2000,0.5933333333333333
BHI-002,2,2000,0.5666666666666667
BHI-002,2,2000,0.5666666666666667
BHI-002,2,2000,0.58
BHI-002,2,2000,0.595
BHI-001,2,2000,0.575
BHI-001,2,2000,0.5166666666666666
BHI-034,2,2000,1
BHI-033,2,2000,1.06
BHI-033,2,2000,1.03
BHI-033,2,2000,1.04
BHI-033,2,2000,0.81
BHI-033,2,2000,0.96
BHI-037,2,2000,0.28500000000000003
BHI-037,2,2000,0.24
BHI-033,2,2000,1.01
BHI-033,2,2000,0.9166666666666667
BHI-033,2,2000,1.01
BHI-003,2,2000,0.68
BHI-001,2,2000,0.565
BHI-027,2,2000,1.08
BHI-027,2,2000,1.065
BHI-032,2,2000,0.96
BHI-041,2,2000,0.045
BHI-041,2,2000,0.055
BHI-017,2,2000,0.91
BHI-021,2,2000,0.82
BHI-021,2,2000,0.805
BHI-021,2,2000,0.72
BHI-024,2,2000,0.69
BHI-024,2,2000,0.77
BHI-024,2,2000,0.76
BHI-024,2,2000,0.63
BHI-024,2,2000,0.73
BHI-024,2,2000,0.77
BHI-020,2,2000,0.8
BHI-020,2,2000,0.74
BHI-020,2,2000,0.74
BHI-020,2,2000,0.77
BHI-024,2,2000,0.75
BHI-024,2,2000,0.77
BHI-024,2,2000,0.72
BHI-024,2,2000,0.68
BHI-024,2,2000,0.7
BHI-024,2,2000,0.75
BHI-020,2,2000,0.75
BHI-020,2,2000,0.69
BHI-024,2,2000,0.74
BHI-002,2,2000,0.5
BHI-024,2,2000,0.68
BHI-024,2,2000,0.64
BHI-024,2,2000,0.64
BHI-024,2,2000,0.65
BHI-024,2,2000,0.62
BHI-024,2,2000,0.7
BHI-024,2,2000,0.69
BHI-024,2,2000,0.65
BHI-020,2,2000,0.62
BHI-020,2,2000,0.68
BHI-020,2,2000,0.64
BHI-026,2,2000,0.74
BHI-026,2,2000,0.69
BHI-029,2,2000,0.62
BHI-026,2,2000,0.65
BHI-026,2,2000,0.6
BHI-029,2,2000,0.62
BHI-008,2,2000,0.75
BHI-008,2,2000,0.75
BHI-007,2,2000,0.6833333333333333
BHI-003,2,2000,0.6266666666666667
BHI-003,2,2000,0.675
BHI-015,2,2000,0.78
BHI-003,2,2000,0.625
BHI-014,2,2000,0.735
BHI-002,2,2000,0.615
BHI-001,2,2000,0.65
BHI-026,2,2000,0.74
BHI-026,2,2000,0.74
BHI-010,2,2000,0.695
BHI-010,2,2000,0.42
BHI-007,2,2000,0.5866666666666667
BHI-003,2,2000,0.68
BHI-002,2,2000,0.535
BHI-001,2,2000,0.65
BHI-002,2,2000,0.61
BHI-002,2,2000,0.32333333333333336
BHI-036,2,2000,0.484
BHI-002,2,2000,0.645
BHI-001,2,2000,0.42333333333333334
BHI-001,2,2000,0.5
BHI-011,2,2000,0.645
BHI-015,2,2000,0.7633333333333333
BHI-017,2,2000,0.7866666666666667
BHI-015,2,2000,0.66
BHI-014,2,2000,0.72
BHI-002,2,2000,0.46499999999999997
BHI-018,2,2000,0.71
BHI-017,2,2000,0.7633333333333333
BHI-003,2,2000,0.6766666666666666
BHI-021,2,2000,0.635
BHI-021,2,2000,0.735
BHI-024,2,2000,0.64
BHI-024,2,2000,0.67
BHI-024,2,2000,0.655
BHI-024,2,2000,0.68
BHI-024,2,2000,0.59
BHI-020,2,2000,0.595
BHI-024,2,2000,0.59
BHI-020,2,2000,0.605
BHI-029,2,2000,0.58
BHI-026,2,2000,0.645
BHI-026,2,2000,0.7166666666666667
BHI-026,2,2000,0.605
BHI-026,2,2000,0.56
BHI-029,2,2000,0.585
BHI-031,2,2000,0.5933333333333333
BHI-030,2,2000,0.61
BHI-014,2,2000,0.9
BHI-026,2,2000,0.69
BHI-036,2,2000,0.533
BHI-036,2,2000,0.484
BHI-037,12,2000,0.13
BHI-037,12,2000,0.135
BHI-012,12,2000,0.65
BHI-006,12,2000,0.615
BHI-006,12,2000,0.39
BHI-001,12,2000,0.28500000000000003
BHI-001,12,2000,0.4633333333333334
BHI-001,12,2000,0.45
BHI-013,12,2000,0.445
BHI-012,12,2000,0.44
BHI-015,12,2000,0.445
BHI-015,12,2000,0.385
BHI-001,12,2000,0.42
BHI-041,12,2000,0.05
BHI-041,12,2000,0.055
BHI-011,12,2000,0.55
BHI-003,12,2000,0.615
BHI-021,12,2000,0.28
BHI-024,12,2000,0.23333333333333334
BHI-024,12,2000,0.16666666666666669
BHI-020,12,2000,0.295
BHI-029,12,2000,0.29500000000000004
BHI-036,12,2000,0.25
BHI-036,12,2000,0.24666666666666667
BHI-037,12,2000,0.24666666666666667
BHI-038,12,2000,0.165
BHI-038,12,2000,0.14
BHI-010,12,2000,0.81
BHI-038,12,2000,0.165
BHI-037,12,2000,0.17
BHI-038,12,2000,0.135
BHI-037,12,2000,0.175
BHI-013,12,2000,0.59
BHI-013,12,2000,0.44
BHI-012,12,2000,0.39
BHI-014,12,2000,0.35
BHI-014,12,2000,0.47
BHI-026,12,2000,0.32
BHI-026,12,2000,0.29
BHI-020,12,2000,0.29
BHI-020,12,2000,0.28
BHI-020,12,2000,0.24
BHI-020,12,2000,0.22
BHI-025,12,2000,0.21
BHI-031,12,2000,0.19
BHI-031,12,2000,0.19
BHI-031,12,2000,0.27
BHI-012,12,2000,0.65
BHI-031,12,2000,0.35
BHI-030,12,2000,0.3566666666666667
BHI-030,12,2000,0.3566666666666667
BHI-030,12,2000,0.38
BHI-032,12,2000,0.34
BHI-032,12,2000,0.37
BHI-034,12,2000,0.37
BHI-032,12,2000,0.48000000000000004
BHI-032,12,2000,0.48000000000000004
BHI-032,12,2000,0.4
BHI-032,12,2000,0.45
BHI-036,12,2000,0.8393333333333334
BHI-038,12,2000,0.15
BHI-038,12,2000,0.28500000000000003
BHI-040,12,2000,0.13333333333333333
BHI-041,12,2000,0.065
BHI-041,12,2000,0.055
BHI-002,12,2000,0.5133333333333333
BHI-002,12,2000,0.5066666666666667
BHI-030,12,2000,0.26666666666666666
BHI-030,12,2000,0.26666666666666666
BHI-036,12,2000,0.5066666666666667
BHI-036,12,2000,0.5066666666666667
BHI-038,12,2000,0
BHI-038,12,2000,0.048
BHI-041,12,2000,0.07500000000000001
BHI-042,12,2000,0.055
BHI-042,12,2000,0.055
BHI-041,12,2000,0.07
BHI-041,12,2000,0.065
BHI-014,12,2000,0.485
BHI-037,12,2000,0.15
BHI-037,12,2000,0.18333333333333335
BHI-038,12,2000,0.04
BHI-038,12,2000,0.056
BHI-038,12,2000,0.085
BHI-038,12,2000,0.085
BHI-037,12,2000,0.175
BHI-037,12,2000,0.18
BHI-039,12,2000,0.215
BHI-039,12,2000,0.09666666666666666
BHI-039,12,2000,0.09666666666666666
BHI-006,12,2000,0.485
BHI-026,12,2000,0.35
BHI-026,12,2000,0.325
BHI-026,12,2000,0.325
BHI-041,12,2000,0.06933333333333333
BHI-041,12,2000,0.05333333333333334
BHI-041,12,2000,0.048
BHI-041,12,2000,0
BHI-041,12,2000,0.03666666666666667
BHI-041,12,2000,0.05266666666666667
BHI-041,12,2000,0
BHI-041,12,2000,0.048
BHI-041,12,2000,0.048
BHI-041,12,2000,0
BHI-041,12,2000,0.08
BHI-041,12,2000,0.08
BHI-041,12,2000,0.1
BHI-041,12,2000,0.1
BHI-041,12,2000,0.054
BHI-041,12,2000,0.03
BHI-014,12,2000,0.47
BHI-042,12,2000,0.043333333333333335
BHI-042,12,2000,0.059333333333333335
BHI-001,12,2000,0.425
BHI-042,12,2000,0.08
BHI-042,12,2000,0.065
BHI-042,12,2000,0.065
BHI-042,12,2000,0.03
BHI-042,12,2000,0.054
BHI-042,12,2000,0.024
BHI-042,12,2000,0
BHI-042,12,2000,0.048
BHI-042,12,2000,0.024
BHI-042,12,2000,0.060000000000000005
BHI-042,12,2000,0.060000000000000005
BHI-040,12,2000,0.043333333333333335
BHI-012,12,2000,0.65
BHI-015,12,2000,0.6950000000000001
BHI-006,12,2000,0.595
BHI-003,12,2000,0.7633333333333333
BHI-002,12,2000,0.35
BHI-012,12,2000,0.65
BHI-006,1,2001,0.74
BHI-006,1,2001,0.68
BHI-003,1,2001,0.9366666666666666
BHI-006,1,2001,0.66
BHI-002,1,2001,0.7066666666666667
BHI-002,1,2001,0.61
BHI-001,1,2001,0.6233333333333333
BHI-002,1,2001,0.6950000000000001
BHI-032,1,2001,0.61
BHI-032,1,2001,0.7866666666666666
BHI-003,1,2001,0.8200000000000001
BHI-033,1,2001,0.7333333333333333
BHI-033,1,2001,0.79
BHI-033,1,2001,0.9133333333333333
BHI-033,1,2001,1.0133333333333334
BHI-034,1,2001,0.54
BHI-032,1,2001,0.61
BHI-034,1,2001,0.7533333333333333
BHI-033,1,2001,0.63
BHI-034,1,2001,0.655
BHI-033,1,2001,0.8066666666666666
BHI-033,1,2001,0.6333333333333333
BHI-031,1,2001,0.3566666666666667
BHI-031,1,2001,0.515
BHI-030,1,2001,0.3466666666666667
BHI-032,1,2001,0.5066666666666667
BHI-034,1,2001,0.5666666666666667
BHI-036,1,2001,0.4766666666666667
BHI-032,1,2001,0.61
BHI-038,1,2001,0.07266666666666667
BHI-038,1,2001,0.10666666666666666
BHI-038,1,2001,0.26
BHI-037,1,2001,0.20333333333333334
BHI-037,1,2001,0.22333333333333333
BHI-037,1,2001,0.12
BHI-038,1,2001,0.20333333333333334
BHI-038,1,2001,0.14
BHI-037,1,2001,0.19333333333333333
BHI-037,1,2001,0.22
BHI-037,1,2001,0.21
BHI-001,1,2001,0.58
BHI-002,1,2001,0.66
BHI-038,1,2001,0.2
BHI-038,1,2001,0.15666666666666668
BHI-037,1,2001,0.175
BHI-038,1,2001,0.185
BHI-001,1,2001,0.7533333333333333
BHI-001,1,2001,0.6
BHI-001,1,2001,0.5933333333333333
BHI-001,1,2001,0.5166666666666667
BHI-002,1,2001,0.72
BHI-001,1,2001,0.605
BHI-002,1,2001,0.7733333333333333
BHI-002,1,2001,0.7766666666666667
BHI-002,1,2001,0.79
BHI-001,1,2001,0.6366666666666667
BHI-001,1,2001,0.61
BHI-037,1,2001,0.135
BHI-037,1,2001,0.1
BHI-038,1,2001,0.13666666666666666
BHI-038,1,2001,0.125
BHI-037,1,2001,0.195
BHI-037,1,2001,0.165
BHI-013,1,2001,0.45666666666666667
BHI-012,1,2001,0.52
BHI-015,1,2001,0.56
